,Tic,Date,Elapsed_Days,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS
1099,MOS,2011-03-31,84.0,10Q,-0.09012829049078963,0.0431165492118869,-0.09852495333763789,0.048421729103737654,0.21254673647551736,0.0,0.07631730082034494,0.038220154166848985,0.016667613351974975,0.20818601350048782,0.100866533958482,0.3802481319345856,-0.16620024218087248,-0.004619361146304346,0.2092862539226653,0.3049109439296017,-0.08991351386120483,-0.09410143255867609,0.35761325526038945,0.16720306561339104,-0.31555660497048954,0.8854400634674701,-0.542733429389571,0.1317793714170865,-0.5877434906116633,0.033800207211176714,1.2023675836197405,0.3638455491042697,1.5247045649420685,0.0,-0.3178265290816038,-0.016223912671386564,0.7542167361710743,0.9802763192113351,0.18443629677797335,0.001254172259943953,-0.6228115163538194,-0.6550143222158005
1100,MOS,2011-07-19,110.0,10K,-0.09711698108712197,0.1806945989370905,0.3460772600557548,-0.9336701076213487,-0.0886265380778185,0.0,0.2086149086400262,0.4583507390550394,-0.045475637640376654,-0.10316522625059865,-0.1533939885212381,-0.10845136377291276,0.1444865038021873,-0.08561246361261277,0.06744872011687231,-0.18519829164363322,-0.0008549194902274238,0.013519051806817672,-0.18890285740216362,-0.07545148419502379,0.07584312082330935,0.22941942530174564,0.4073628906587191,0.1140229731619089,1.1142020233845598,0.27113573655827816,-0.5189253437015537,-0.3087809505193069,0.411487182055577,0.0,-0.1979581905455351,-0.15824272395082017,-1.732735607410108,-1.1746023044962954,0.11985482214691767,-0.09181473570991339,-0.0930599387866865,-0.0690669753326516
1101,MOS,2012-07-17,364.0,10K,-0.04032473981949303,0.007643598360600801,0.08802548807082888,-0.30158818457430536,0.06386626256348005,0.0,0.032155066517016606,0.19183991307794335,-0.03066849612998057,-0.0056978837291434825,-0.08693932257003745,-0.024282577049995036,0.020974970176783625,-0.07395089135142441,0.012371123160179742,-0.011723794667816034,0.17878048684401193,-0.022672773491603126,0.029993311722647853,0.034940028614256824,-0.004024758292255792,-0.016899226554342173,0.2709831139992047,0.06791757149389777,0.1685683451644806,0.038184605428354335,0.16119965853847806,0.031912519542782514,0.07501560488159775,0.0,0.024390382524284715,0.005040095299650549,0.07109167278942596,0.0701409753144443,0.0760351112318629,-0.01758238794085243,-0.056924914276092586,-0.00600154216325377
1102,MOS,2012-10-02,77.0,10Q,0.1418192692389415,-0.14760011403612794,-0.4753019663410969,1.2237488805101036,0.05816610823602819,0.0,0.5270465688721302,-0.7583035884400511,0.11296256564981011,-0.23281301504672058,0.2499647362021673,-0.2912027934664291,-0.05180945197810716,0.12564778924147169,-0.11124522439825824,-0.19903507413633525,-0.15763399776326636,0.10941538934230588,-0.3176322553843016,-0.1259036741955467,0.06265852149932816,-0.4574238593818285,-0.2805322723462149,-0.3727847455601596,-0.8872453420599182,-0.2467732791912386,-1.0815644904969348,-0.14644145051840451,-1.9689355948594605,1.0,0.26714221257303294,-0.032710384496425604,0.16966312386144733,0.10125263883224067,-0.32295355123713887,0.048422645822622346,0.8975769750140201,0.6065802904871107
1103,MOS,2013-01-04,94.0,10Q,0.021711209945748156,0.035846174855395985,0.1275696480430576,-0.34738407206662236,0.08812087932265267,-1.0,-0.3054628574937238,0.08674081124378841,-0.1852314750788474,0.034418059885278685,-0.2506154154196436,0.0512723851782505,0.1558744833515915,-0.09253690374085777,-0.14492865103314612,-0.07559253122311083,-0.08629290354888641,-0.07061812411574908,-0.03085987969765025,0.09286302013746695,0.3768492885719421,-0.6013815237751436,-0.4126426467627643,0.05716565848021138,-0.08494166352610888,-0.0712686247144132,0.05615024211158415,0.06264699355250958,-0.3009995731432026,-1.0,-0.1888389894540894,-0.07283941732115418,0.126976626683583,-0.033097823449994346,0.0850141575615122,-0.003919528476614809,0.3641367751953586,0.4888421859470824
1104,MOS,2013-03-28,83.0,10Q,-0.008241765802733614,0.0031542609019193923,0.05122040794345284,-0.01761155133439951,-0.041638424625799475,0.0,0.02028134003728599,-0.03308015836840028,-0.005035304089303083,-0.0027876447396533166,-0.016774326633793524,0.005160549058662145,-0.006172605946124454,-0.007412271637446399,0.0005911463331231825,0.005248661429863022,-0.030039538761393536,-0.014612261414306604,-0.011373956065571234,-0.02479672640492403,0.08397360172022794,0.010324925646919558,-0.023261328390762004,-0.011238734429163233,0.03799437615985202,0.008273156726399389,-0.10982304181739727,0.07865254556566859,-0.031657784396130095,0.0,-0.0017177212004511055,-0.0077077066959987395,-0.04066991917169782,-0.00917029529745872,-0.02356423868741564,-0.016000191117035434,0.03063699483389648,0.03165588371532291
1105,MOS,2013-07-17,111.0,10K,-0.20075120852381378,0.09682781570930243,0.2814357577078913,-0.7689485120252222,-0.0762925108970931,1.0,-0.18327263267429772,0.6924857536225603,0.08796703843185649,0.20502573545815928,0.030503612751395015,0.2393920235671141,-0.0949664448784091,-0.03778152117170852,0.262012727079569,0.2762232050714116,0.2385644961951875,-0.008102390191326192,0.24549608184014482,0.06232741623331184,-0.5271449924585574,1.0101182934922965,0.5589470185268801,0.3109267019207751,0.9983128680198985,0.30180345994705693,1.0105510196019543,0.046449556729681984,2.608888924294932,0.0,-0.09087932819244526,0.10463170927825227,-0.24754995514677258,-0.15611251874519882,0.329672573843491,-0.05079783307295049,-1.293465424471955,-1.123929270940852
1106,MOS,2013-11-05,111.0,10Q,0.013218849395296606,-0.001218290449509607,-0.38548390087409656,1.1736528071664107,0.06724791534760666,0.0,0.02905406116801479,-0.6797942491900268,0.10029287710528978,-0.3778985134802443,0.26000181212181395,-0.38719895156022455,0.0046712392960424065,0.0508122940369512,-0.08900290550799128,-0.19371911521792695,-0.24127449459588257,0.08008869210667424,-0.21601574655068123,-0.18978688536785804,0.157986379543974,-0.43416430881152546,-0.3149812170630152,-0.3851458740437945,-0.8376238768856128,-0.29362391618497863,-0.9580918588169742,-0.22834829453398575,-2.304694902510825,1.0,0.21721993527926042,-0.04884666968343332,0.38474086203930014,-0.11809812737885894,-0.30459883261390774,0.0016067427315213934,0.9559444909221415,0.7316976104775723
1107,MOS,2014-05-06,182.0,10Q,0.0246411427111638,0.01430712813512136,-0.2962652039368283,0.5590904901228799,-0.06443036173239869,0.0,0.2196724349721495,-0.14560906875190405,0.29377493317621806,-0.0819103945718822,0.4235115120982784,-0.031483785510764806,-0.20581331547983628,0.1458875732726952,0.18501168732894135,0.1898112756361119,0.10723327929505555,0.13678358071313323,-0.011633083724628346,0.0012255928406866845,-0.48742297454520844,1.041808341872231,0.11082421164370737,-0.0031672704184145806,-0.36252382209455747,0.0171882971708871,0.32229278100859543,-0.10664804691096297,0.3907495503853826,0.0,0.04475621184029377,0.0064036450741631334,0.11348786744652672,0.4493255932374327,0.11867480029699429,0.1755580590118887,-0.9035973771205382,-0.7464426796199918
1108,MOS,2014-07-31,86.0,10Q,-0.30073129297814993,-0.2789762720638296,0.15870286062052763,0.2003952202441317,0.25262693123150504,0.0,-0.3132612070068209,0.17554208826092021,-0.10139480801361511,-0.005216941879254144,-0.11771976435210307,-0.020945711438593362,0.0903406389265271,-0.2751947430377051,-0.30928121933527,-0.15367548019523858,-0.01922334782875612,0.054063236344398025,-0.14618287248488782,0.21694103848123714,0.08915526748385882,0.7233781467136113,-0.4121144397795288,-0.16264461793719787,0.04977556744455569,0.25177810850542204,-0.17833076947596005,-0.09638111365471408,1.0096320462406525,0.0,0.05620995372608473,-0.3103228792691699,-0.14456233040634436,0.6857089146845479,0.056796412161703724,0.0076124370545100906,-0.17654858674279106,0.20771112661554791
1109,MOS,2014-10-30,91.0,10Q,0.059484997678847296,0.8496153479385077,0.5163818909702206,-1.5118309509212235,-0.2447368123478142,-1.0,1.368732862878904,-0.25714443266432374,-0.18177092185115118,0.24968682916221085,-0.5250328821712718,0.3881436365096058,-0.10776837724710919,0.3019628551721687,0.14569890084475967,0.2317586206013048,-0.06084789512202582,-0.16057305377296838,0.0362257951370446,0.020049698617656042,0.5431163969017856,-2.4143737105595533,0.07116992498474606,1.0902449235997955,-0.10043684054488966,-0.05898836042997635,0.15374060721297256,0.77255456190976,-2.1559356716769322,-1.0,-0.13649715104479698,0.11781877229285642,-0.13036954133087997,-1.048456199489447,0.467533286648558,0.1066516674653537,0.13254153064545326,0.44347350571529187
1110,MOS,2015-02-17,110.0,10K,0.18718766103186546,0.26982561241609737,0.012943044911517543,-0.1621688238816532,-0.41636530469045185,0.0,0.7679633695509391,-0.2849080729531665,-0.07872136968260546,0.3942376846877419,-0.1705344156064026,0.4364471153438192,0.06046415556765772,0.18886094090107952,-0.15651419574466252,0.02339588091168454,0.2660224400000246,-0.09931767937875235,0.022299632984517093,0.09165614544800982,0.0069523897582124405,0.5579676028146923,-0.09567001464359715,-0.49419878636182824,0.26832956815622566,0.16561347608693644,-0.2730516389681551,0.044200631793516854,0.21719615299360034,0.0,-0.06911310256016079,-0.11045992087130863,-0.33229477863135826,0.09423397088503749,0.29826894112262736,-0.11805631071349643,0.020636226739980223,-0.4796753703283272
1111,MOS,2015-04-30,72.0,10Q,-0.4189908825412477,-0.23108760412377527,0.0625921866331074,-0.031886695414804045,0.4421727453868145,0.0,0.5152856841661397,0.45870860210421743,-0.006549308784836505,-0.53455522118295,0.18904724391789718,-0.5299470144282762,-0.02067424965330944,-0.4686560615394769,0.2631080877697667,-0.16944125737156013,-0.4832336195951079,0.15464039881963354,-0.01265778354710767,0.05902803018700831,-0.32006501218100514,-0.5033897896366786,0.14171103481457392,0.5306608225401328,0.014095174146985023,-0.10421923604924099,0.5815744683285955,-0.23721363104556992,-0.06902695017365756,0.0,0.12815320316458179,0.2437803694833236,0.7839152015773714,0.3194486045319631,-0.6235896362735682,0.13173106701778292,0.12083765796046309,0.4273120672002275
1112,MOS,2015-08-04,96.0,10Q,0.2432826086444665,0.2216886754701881,0.1264141315440903,-0.2597710392111221,-0.2534547264122622,0.0,-1.2252012582977678,-0.14650497144120167,0.03480316989458099,0.19422246638904006,-0.02160832460364248,0.20635539051731755,-0.10962795393702551,0.19754346454907445,-0.15487699503441033,0.03564829712508277,0.03679242152397577,-0.010639661063200245,0.1238010896566627,-0.0181674109333112,0.1957251001391196,-0.01614468186848128,-0.23637121127656002,-0.21204235997383636,-0.23340228300168908,0.08666484123211682,-0.2079327479200479,-0.05111069375817345,-0.1049842611539556,0.0,-0.026148863922228482,-0.06998465755296313,-0.3532990396818665,-0.32539052276157787,0.1451361152884061,0.02391399443344211,-0.09297393776590224,0.10114747018456804
1113,MOS,2015-11-03,91.0,10Q,0.06236644852926232,-0.18253596520575455,-0.08942671362610377,0.12992423362034666,0.13083580897880243,0.0,0.22441113791328382,-0.06143427699065018,0.006499655729761411,0.012047840671796317,-0.009650792931241825,-0.017326642064986464,0.016751111332639734,0.08138353886671368,0.010077561960673997,-0.003479039909873416,0.006243002012988663,-0.01731217261276896,-0.06575732422574965,-0.08148337494491531,-0.11395353249110496,-0.11909718286163218,0.15940590927049614,0.09161959566768241,0.2014977989114004,-0.02245599098148454,-0.0057023697436355825,0.012583842029043613,-0.0019666318126358995,0.0,-0.002075110167373717,-0.017430075429583858,-0.0066182218474933885,0.16147914838332333,0.01760076211964612,-0.09846194767695793,0.09829152625043891,0.042516896722128994
1114,MOS,2016-02-19,108.0,10K,0.1914244046459307,0.38026020162718543,-0.0810265535120287,-0.14751595185134825,-0.3344010504987923,0.0,0.12221082876832501,-0.17748985297499287,-0.07744899427967322,0.27351936519630105,-0.16764106914135346,0.2550929857755635,0.0769681164533127,0.09952677137656485,-0.08215578559843317,0.08119623297939005,0.4898492102733033,-0.12542944751347673,-0.018632475817129235,0.006093629706877879,0.2292578310394391,0.44536074504119005,-0.12630859515022042,-0.3942419055576216,0.03850460385786003,0.06820711290483761,-0.40501985528823725,0.5329690019710521,0.16158391906474878,0.0,-0.10735925227193699,-0.28053191888773443,0.19146182041570137,-0.12009429833094198,0.42011195122029,0.15267346776693036,-0.05585392851725479,-0.36837234535354213
1115,MOS,2016-05-04,75.0,10Q,-0.22319855040931214,-0.4226392024078254,-0.019807171157825376,0.20596262095440765,0.2998021194526541,0.0,-0.2650106040195146,0.44025578781284813,-0.020044254777470627,-0.39724116712579627,0.18583359002397015,-0.4227772656698944,-0.11628236665583191,-0.18076822108223312,0.24219552095464003,-0.02575193080550986,-0.7103916995871957,0.09302448929233909,0.0850144942006511,0.023587888387520684,-0.3329372795945601,-0.1510799335143761,0.03974378896312303,0.4260213700192297,-0.45976646172972513,-0.07814737185257092,1.150260759489694,0.7719542163184756,0.4995563355483229,0.0,0.14313540756925092,0.2663375638361686,1.3824927918468073,0.49847709081037006,-0.5395881162384286,0.18952814159106435,0.20156629305104168,0.1435911749083738
1116,MOS,2016-08-02,90.0,10Q,0.21698219209124892,0.18414128974473787,-0.09033203125,-0.11959709382425177,-0.140625,0.0,-0.08362037364748698,-0.1490660741297175,-0.0234046028209296,0.20270692845019656,-0.09614470977421297,0.2637464943063169,-0.03226515602494884,0.20651122120056342,-0.12530541253602423,0.030868264793078914,0.030179062382753696,-0.0891284814467379,0.09471571583671412,0.042563911902000484,0.01196291693113316,-0.16988959812105497,-0.016003542302471363,-0.06965645466519121,0.07450443853060784,-0.026437256284548072,-0.5977085384579892,-0.42540614828672885,-0.23382252489839506,0.0,-0.018448211318069285,-0.02826037082425492,-0.6261139469235206,-0.19453818233174935,0.2754541925440861,-0.10730564966751932,-0.07264398152655849,0.18729693026641936
1117,MOS,2016-11-01,91.0,10Q,0.4717914740016942,0.2802294585545817,0.07599206349206344,-0.5198307951657392,-0.6653902798232695,0.0,1.6811002123571646,-0.5194114874735265,-0.1775311467837134,0.4750172908050343,-0.3338896950593253,0.5350777876090715,-0.02967198238854729,0.35413918725405025,-0.23395219683371238,0.06507999932603603,0.4061626895846995,-0.24513514128093572,0.2806659123284778,-0.28665718302513143,0.38641366044199255,-0.38568690641076714,-0.2963310964644124,-0.23050455024886407,-0.36351606172538253,0.27813907608138333,-0.25613601045728085,0.8039930275871101,0.17359388437729806,0.0,-0.23335529156450152,-0.2279172067045092,-0.9235353318919425,-0.49828082163403165,0.7497756731785121,0.08406677068740565,0.03159612216667784,0.1828972728016618
1118,MSA,2006-03-06,,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,MSA,2007-02-28,359.0,10K,0.044601210017963244,-0.21493848339827815,-0.027548653061830297,0.053169983776418905,0.17475064737806045,0.0,0.09626046950572131,0.0034595129954466675,0.012312238885457738,-0.03355463976316586,0.013744287626591856,-0.017557512227277416,0.0004947088669702282,-0.042325211544510966,0.006230151808262807,-0.05920777513941666,0.01472931184265458,0.008032986021908606,-0.13641862345186384,-0.003999400567375244,-0.2547234347883536,0.09756281831872371,0.13800339464169142,-0.09649596512108316,-0.142677565936152,-0.005796485542487906,0.2754817895184942,-0.05893815841988792,0.20657121001840295,-0.0057195520775196185,0.026662421501646105,-0.030651318957788165,0.2515983369439311,0.22326452068215952,0.011573389991281546,-0.03227961213557107,0.09963660286535503,0.10173626450936768
1120,MSA,2008-02-29,366.0,10K,-0.02634977414012285,0.20793884199813673,-0.29786981123104006,0.21859987154784855,-0.10379641212026547,-1.0,0.0408163265306124,0.03222669413450552,-0.05524856805226186,0.1768930983758088,-0.16214054973529213,0.19149558282737622,-0.005270990090619931,0.02172214378712478,0.013560547512871945,-0.033545163945206236,-0.23664872267725978,-0.22404632599984475,0.05249755617764296,0.09780877779739228,-0.3972772987797055,-0.0639295895725025,0.04879247720538471,0.5311295154693721,0.3324624109326294,0.03639548768346579,-0.4866587251672334,0.027321324620779297,-0.5854818213526608,0.776490555727983,-0.025012630046713835,0.2415119841073735,0.43123924007830683,-0.6318484114038493,0.19207933439941072,0.02837075649140175,-0.0014414070020569714,0.019254943913816325
1121,MSA,2009-02-26,363.0,10K,0.001621192010261896,0.010256391549049448,-0.0251399073417502,0.05725056546871066,-0.0012935027818921085,0.0,-0.06211180124223614,-0.03602984437398138,0.005827902538957597,-0.012034215778706225,-0.0296117022597846,-0.009201963941343427,0.049150644264728705,-0.034141142418572246,-0.023698858216545604,0.011109745698484552,0.05403071789059044,-0.026906051313883572,0.06987861827833142,0.08873685435278278,-0.07220257644072126,-0.023658394236602653,-0.016104874185682627,0.03736534714948836,-0.1066973846842374,0.02340519060776014,-0.030029784116802904,0.12851503189798452,-0.19260046216628213,0.17047342000568877,-0.07886502649087768,0.033184915941711246,0.10862496625714857,0.11670323799363347,-0.1020594764050935,-0.0902994827153848,-0.020089599144837766,-0.024868519609475226
1122,MSA,2010-07-28,517.0,10Q,0.20884357982313617,-0.8827187456979877,-0.30492978521006764,1.0306548520544312,-0.4665500916987382,0.0,-0.11664227795507531,-0.18548060695627222,0.06106007529086899,-0.2850528324127416,0.21683296942931762,-0.3598787837137748,0.06083672015428454,-0.03477976030783192,-0.07410469057710811,0.02790649190029737,0.18760262116141269,0.08612615129461121,0.14794966594111325,-0.13177805819764132,-0.08743597622736043,0.541272444945121,-0.47695874971325347,-0.6771924395158637,-0.28945384318395295,-0.16450707759658834,0.9346145055281976,0.24041067611076894,1.4724928357578855,-1.3258507252230456,0.2068161962970454,-0.32661235615714324,0.10064994552786821,0.026504711350300858,-0.28754843083901427,1.215031279198584,-0.37642293842563646,0.005443012835729122
1123,MSA,2010-10-28,92.0,10Q,0.07265884039788517,0.15707306668458387,0.1966347997379132,-0.48721015902441556,-0.0017160062941575793,0.0,0.10882400926724145,0.05273078699444356,-0.13067350805629185,0.1004693277407619,-0.22274736126414152,0.08653710782882662,-0.0034806054552818377,0.10713156929665268,-0.0358799001262724,-0.05191592890808516,-0.3550981884487393,-0.014429310828769859,0.0331036920776121,0.07424284695095507,0.19601525566446099,-0.3405620181034372,-0.056062274358847364,0.12812728726808875,0.04093893046286501,0.025750600030627013,-0.41584455143184984,0.3069322298441346,-0.7371408618734552,-0.6182534744718663,0.048949293806847205,0.11303786765865453,0.3949991316958752,0.2918819662186769,-0.03816943923676264,0.4534147586348771,0.027864129882467337,0.10573188461861127
1124,MSA,2011-02-28,123.0,10K,0.02127729485915708,-0.1495663998388198,0.02989725789402442,-0.36832531630219467,-0.06324595420271839,0.0,1.758241758241758,0.14052899090621096,-0.11396825838418156,0.43880765560137325,-0.12360090881279795,0.4913951682810175,-0.10686225727246401,0.2563787628557699,0.03182459727155085,0.18145955540341407,0.383027652057477,-0.19547181437789196,0.9989550043538264,0.10488058198238903,0.09144194516281168,-0.22043558258854734,0.03821263504135741,0.06482374896389542,0.22501656834164163,-0.00926735129511791,-0.6003746094814604,-0.47700954841583876,-1.055221060218293,1.5734594771418282,-0.09063460205787388,0.4251357602846204,-0.13026121157222104,-0.13158416830491615,0.12376780320948544,-1.7914174013135902,0.22885065464765098,-0.19712495650705442
1125,MSA,2011-04-28,59.0,10Q,0.000748331851350148,0.23393378043894242,-0.11839690248879209,0.20173334447373015,0.0014784654900421579,0.0,-0.8357814515126323,-0.11576217693118684,0.036279207746025555,-0.2320890891101146,0.03365209307553685,-0.2781513173998983,0.17144884705441288,-0.20304624535637772,-0.04521366571749097,-0.2614354271471556,-0.32892325489139174,0.11511677781351082,-0.048479565707507,-0.07459142995667256,-0.17081792549766683,0.3127562108899187,-0.046716636524839594,0.017877380955075406,-0.2452633063017332,-0.03259667641240693,-0.06641039427296325,0.20246176708006303,0.7378436466455955,-1.5734594771418282,0.07691652030341678,-0.09225630135443441,-0.7343133947759263,-0.1570015866008505,-0.3760412298267928,1.1609909890311503,-0.20682682738087776,-0.017013709448240766
1126,MSA,2013-02-20,664.0,10K,-0.02090478589264122,-0.09480682641854776,0.11773121849849211,-0.37051947164136023,0.2026176695176306,0.0,0.47967700159155124,0.2415549765306454,0.023451227367278005,0.1398560199248604,0.0020642933101541194,0.1910383826237193,-0.1518127353033183,0.12189245414299532,-0.007125432057444647,0.22805109280236924,0.2601870627039483,0.010321514130005816,0.17487630730763515,0.2128707166856747,-0.06204506988542713,-0.46475025433386496,-0.009223623083217447,-0.049338227933246825,0.4393556438873564,0.021816696137945013,0.1997564832050358,0.08289983414065394,-1.1126870490727254,1.6593876167998767,-0.1546436584177242,0.18671572294127836,-0.2354367154962096,0.09148295701836884,0.5448202841991783,-1.0229670907557016,0.25780079263309086,-0.03941719053542836
1127,MSA,2013-07-24,154.0,10Q,0.3295241539996574,0.3688219021905912,-0.24529911165489238,0.22124261090999542,-0.35151043989788555,0.0,-0.38899416607221204,-0.6181692969838153,0.18089558831071273,-0.12380224181215738,0.260082596054513,-0.12342474180721408,-0.13101262450137408,0.12992790228472018,0.02402118387345087,-0.25358221716767293,-0.5662982392298144,0.18962442784088362,-0.14326783620273176,-0.575057845302202,-0.25026597656422755,0.14602212597909736,-0.07873605529647898,0.16782408854499287,-0.8693229972636365,0.16268697960522183,-0.6772066574191402,0.36963128779987486,0.7691504755589099,-1.6593876167998767,0.1112846843759796,-0.37176949997303266,-0.6344130030701628,-0.6356852825411841,-0.435137872805216,0.46731435458093096,-0.20438546122268297,0.15150734379434472
1128,MSFG,2006-03-13,,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,MSFG,2007-03-14,366.0,10K,0.047810819612923994,0.7140797893614186,-0.0803713320277385,-0.03266612570551464,-0.016423546451479365,0.0,-0.19889751941869194,-0.40884532087085357,-0.027485338338210985,0.03177440376690199,-0.05434583577709984,0.11441648885224243,0.09913560125341203,0.021627692093625472,0.018654910583024265,-0.1918731103135548,-0.5586484172891664,-0.03266986081137313,0.057468980334264064,0.11902071119747715,-0.03365282461754249,1.1389949353771374,-0.06747986829136421,0.4235516024099022,-0.10400723665080047,0.026331291295062842,0.5237479723438074,0.11864917827019728,0.23583019653798465,0.0,-0.20175997523028277,-0.2781264705699378,-2.718532419509635,0.5597897505494659,0.14430394868977803,-0.08751935126561194,0.046090087845241046,-0.19698296764253476
1130,MSFG,2007-08-03,142.0,10Q,0.08991595309680256,-0.8815834397933295,0.13410508118972753,0.21917866177361311,0.12443099524105117,0.0,0.5854783499093431,-0.15865159277488383,0.012913449669647581,0.13457489179722104,-0.046863591242632396,0.1023950385654473,-0.10645522873461677,0.32142720873310204,-0.16364830204925662,0.13742380276819566,-0.16584342572719601,0.016075516810448942,0.11432629829565832,-0.03884511308069527,-0.17739624787463126,-1.6585278114806792,-0.09414455544237876,-0.7447258784796366,0.34351710373706523,-0.24428096313646575,-1.5743890430075904,-0.026400086862114813,-1.1179150982689923,0.0,-0.01547413472957393,0.3856907171825842,1.0084312100471378,-0.16178844961734185,-0.04663809885427539,0.13082730074397664,0.05755911850724715,0.5746188513287367
1132,MSFG,2007-11-02,91.0,10Q,-0.04751470337575814,-0.013202487974441013,-0.04580386602342479,-0.09921259842519681,0.32954638411309833,0.0,-0.15991113375050525,0.1594838763174674,0.02807477216479226,-0.027355730575376214,0.03711122303240699,-0.029103295622948666,-0.05867766191369961,-0.02501775839693643,0.027738531644446174,0.04438004233831849,-0.04326264433624871,0.10206633717263691,-0.01014217257990313,0.017502517052791045,-0.1269428289722142,0.09046609013030216,-0.022709468170338587,-0.031464388205046045,0.02728666553464354,0.019016425728740183,0.18329211715956129,-0.06842048313669069,0.0,0.0,-0.00638749403987815,0.07506675510812455,-0.01686242009427552,-0.25918496477943465,-0.048414911228150004,0.049061758853936155,-0.02828726446697183,-0.06879987155419087
1134,MSFG,2008-05-07,187.0,10Q,-0.17251492302582894,0.3680193522875459,0.04580386602342479,0.5174617878647523,-0.21243485918034444,0.0,-0.5514177025879491,-0.10087014399566308,0.1486065379585586,-0.15240230065723848,0.16442122503640166,-0.24604483064723226,0.08975188414855728,-0.158362427253534,-0.06313650537242532,-0.10065443568563137,0.2437853591739284,0.01241285993860819,-0.24754522787069633,0.00042488249424044167,0.5157987360170244,0.10265321916653736,0.11382611779481655,0.352715857857521,-0.005862972945655631,0.10840443820582701,-0.4385991094780942,0.53625030925336,1.176200756756995,0.0,0.023475724799985165,-0.08713781032602164,0.09592512910893869,-0.30818239156731275,-0.18494720190085379,-0.01934029533963022,0.03978609645319309,-0.5618981813335687
1136,MSFG,2009-05-11,369.0,10Q,0.3190322668524468,-0.22544146344791838,-0.06508770643772066,-0.4939323761000465,-0.36169137632292725,0.0,0.5371258560106696,0.024322705249184118,-0.12073371413580625,0.12613817427140794,-0.14751220998231052,0.16478554007019475,0.013110003150972105,0.04952574510683294,0.14614792830533885,-0.021223347333646947,-0.1688698761813896,-0.04321623441027622,0.2979053622393232,0.010317444232612827,-0.25232854438543206,-0.0901178619890941,-0.0357159736230942,-0.07395681058947479,-0.05478076114707242,0.05692407056516846,-0.08739361085196284,-0.36376972858456713,0.47934340253859054,0.0,-0.13624599809101223,-0.016279412573672825,-0.1455332124238502,0.6392961162448687,0.093882325422321,0.021513643782032688,-0.09412158021054173,-0.0019794625500967333
1138,MUX,2007-11-09,,10Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,MUX,2008-03-18,130.0,10K,0.25345872854738616,-0.08090614886731395,-0.3658673515333697,0.43018429161095273,-0.044298646163492106,0.0,-1.3795709551770248,0.2997012985894447,0.06060650221845698,-0.08733568220905785,0.2650036183262793,-0.0691058877922428,0.14010048470203085,0.17128594465408242,-0.05252487286771679,0.17448487056125994,-0.08274442977306484,0.02367023968590387,0.5578418714027997,0.09169006636317645,0.40847886156132085,0.4468962161088941,0.29083308447050915,-0.39523835200089286,0.08316725345739107,-0.15477805319237314,0.09623431114795089,0.50741712712182,-2.8757329023090175,0.0,0.14510868788455333,-0.48938164209659696,0.17905933849277467,1.180200819884469,1.1179890782662045,0.42922829884982994,-0.15393429014044158,-1.0177091391231894
1142,MUX,2008-05-09,52.0,10Q,-0.49615454405873566,-0.09632034632034636,0.6977719840057448,-0.5285325452990123,-0.154389724578461,0.0,0.47577572128470347,-0.09624509998761499,-0.31971751117131386,0.10706776903737092,-0.5737017991412892,0.11214893708807783,-0.18902363568636738,-0.16534393531267522,0.18302884620518745,0.1510009284209054,0.2018369456822049,-0.09606583640140243,-0.25714818682447427,-0.20448487211986255,0.04659034533518591,-0.7723060138330193,-0.19950390648328464,1.525220001057606,0.4197230090492332,0.30643984813802383,0.9209911188692712,-0.8629984829325303,-0.16349417126862076,0.0,0.2642062045063177,0.5801887768497337,0.45389792256255634,-0.547055335451992,-0.7920704753900883,-0.9093666870579161,0.24094577439367648,0.8099275088374392
1144,MUX,2008-08-08,91.0,10Q,0.3096438445275655,0.2290722843048425,-0.23315121347631185,0.036122017517366434,0.036007707335349415,0.0,0.5750528541226215,-0.2452263498775128,0.05634839295077543,0.11252979506725636,0.0973857892138349,0.1504639981677124,-0.03822279090873437,-0.03080141466781272,-0.04308847081008915,-0.033802027638710985,0.11097574695529122,-0.17053463556874826,0.052665158964265935,-0.0833998247129768,-0.3287123244584944,-0.025831716758166534,-0.12971995110010726,-0.5764535660626278,-0.3595862115077555,0.11884265653107917,0.31412251243536593,0.06365615028689692,-0.19527953343740168,0.0,-0.22149965999243493,-0.12214153122375038,-0.3045407446178945,-0.3046313063208044,-0.19824309583970556,-0.1230825820346193,-0.19083350128397447,0.22693955187171344
